tid,win_id,insts,uniq4k,ppki4k,new4k,newpageski,new_frac,jac,churn,cluster_id,hot
0,109,25000000,39913,1.59652,35983,1.43932,0.901536,0.058075,0.941925,2,1
0,110,25000000,28370,1.1348,23019,0.92076,0.811385,0.085028,0.914972,0,0
0,111,25000000,32127,1.28508,27571,1.10284,0.858188,0.081443,0.918557,0,0
0,112,25000000,38047,1.52188,31925,1.277,0.839094,0.095579,0.904421,0,0
0,113,25000000,14306,0.57224,11406,0.45624,0.797288,0.058642,0.941358,3,0
0,114,25000000,34993,1.39972,31888,1.27552,0.911268,0.067217,0.932783,2,1
0,115,25000000,34942,1.39768,31381,1.25524,0.898088,0.053651,0.946349,2,1
0,116,25000000,43120,1.7248,40218,1.60872,0.932699,0.038611,0.961389,2,1
0,117,25000000,9798,0.39192,8180,0.3272,0.834864,0.03154,0.96846,3,0
0,118,25000000,6105,0.2442,6046,0.24184,0.990336,0.003724,0.996276,1,0
0,119,25000000,6104,0.24416,6103,0.24412,0.999836,8.2e-05,0.999918,1,0
0,120,25000000,6105,0.2442,6104,0.24416,0.999836,8.2e-05,0.999918,1,0
0,121,25000000,6104,0.24416,6103,0.24412,0.999836,8.2e-05,0.999918,1,0
0,122,25000000,6105,0.2442,6104,0.24416,0.999836,8.2e-05,0.999918,1,0
0,123,25000000,6104,0.24416,6103,0.24412,0.999836,8.2e-05,0.999918,1,0
0,124,25000000,6105,0.2442,6104,0.24416,0.999836,8.2e-05,0.999918,1,0
0,125,25000000,6104,0.24416,6103,0.24412,0.999836,8.2e-05,0.999918,1,0
0,126,25000000,6105,0.2442,6104,0.24416,0.999836,8.2e-05,0.999918,1,0
0,127,25000000,31949,1.27796,31726,1.26904,0.99302,0.005895,0.994105,2,1
0,128,25000000,32702,1.30808,25914,1.03656,0.792429,0.117312,0.882688,0,0
0,129,25000000,35447,1.41788,33224,1.32896,0.937287,0.03372,0.96628,2,1
0,130,25000000,28234,1.12936,25864,1.03456,0.916059,0.038655,0.961345,2,1
0,131,25000000,30918,1.23672,28731,1.14924,0.929265,0.038392,0.961608,2,1
0,132,25000000,17878,0.71512,16337,0.65348,0.913805,0.03261,0.96739,3,0
0,133,25000000,6105,0.2442,5927,0.23708,0.970844,0.007477,0.992523,1,0
0,134,25000000,6104,0.24416,6103,0.24412,0.999836,8.2e-05,0.999918,1,0
0,135,25000000,6105,0.2442,6104,0.24416,0.999836,8.2e-05,0.999918,1,0
0,136,25000000,6104,0.24416,6103,0.24412,0.999836,8.2e-05,0.999918,1,0
0,137,25000000,6105,0.2442,6104,0.24416,0.999836,8.2e-05,0.999918,1,0
0,138,25000000,6104,0.24416,6103,0.24412,0.999836,8.2e-05,0.999918,1,0
0,139,25000000,6105,0.2442,6104,0.24416,0.999836,8.2e-05,0.999918,1,0
0,140,25000000,6104,0.24416,6103,0.24412,0.999836,8.2e-05,0.999918,1,0
0,141,25000000,6105,0.2442,6104,0.24416,0.999836,8.2e-05,0.999918,1,0
0,142,25000000,27357,1.09428,27201,1.08804,0.994298,0.004684,0.995316,2,1
0,143,25000000,34722,1.38888,30602,1.22408,0.881343,0.071085,0.928915,0,0
0,144,25000000,36282,1.45128,31085,1.2434,0.856761,0.078973,0.921027,0,0
0,145,25000000,28803,1.15212,23347,0.93388,0.810575,0.091499,0.908501,0,0
0,146,25000000,30340,1.2136,25547,1.02188,0.842024,0.088188,0.911812,0,0
0,147,25000000,37500,1.5,31516,1.26064,0.840427,0.096741,0.903259,0,0
0,148,25000000,31722,1.26888,26704,1.06816,0.841813,0.078157,0.921843,0,0
0,149,25000000,19802,0.79208,14381,0.57524,0.72624,0.117585,0.882415,0,0
0,150,25000000,44130,1.7652,39741,1.58964,0.900544,0.073711,0.926289,2,1
0,151,25000000,34760,1.3904,25345,1.0138,0.729143,0.135516,0.864484,0,0
0,152,25000000,28042,1.12168,22001,0.88004,0.784573,0.106429,0.893571,0,0
0,153,25000000,38923,1.55692,35161,1.40644,0.903348,0.059522,0.940478,2,1
0,154,25000000,35752,1.43008,28345,1.1338,0.792823,0.110112,0.889888,0,0
0,155,25000000,41058,1.64232,33047,1.32188,0.804886,0.116441,0.883559,0,0
0,156,25000000,38849,1.55396,30677,1.22708,0.789647,0.113919,0.886081,0,0
0,157,25000000,35373,1.41492,28401,1.13604,0.802901,0.103673,0.896327,0,0
0,158,25000000,19315,0.7726,15061,0.60244,0.779757,0.084348,0.915652,0,0
0,159,25000000,6104,0.24416,5828,0.23312,0.954784,0.010977,0.989023,1,0
0,160,25000000,6105,0.2442,6104,0.24416,0.999836,8.2e-05,0.999918,1,0
0,161,25000000,6104,0.24416,6103,0.24412,0.999836,8.2e-05,0.999918,1,0
0,162,25000000,6105,0.2442,6104,0.24416,0.999836,8.2e-05,0.999918,1,0
0,163,25000000,6104,0.24416,6103,0.24412,0.999836,8.2e-05,0.999918,1,0
0,164,25000000,6105,0.2442,6104,0.24416,0.999836,8.2e-05,0.999918,1,0
0,165,25000000,6104,0.24416,6103,0.24412,0.999836,8.2e-05,0.999918,1,0
0,166,25000000,6105,0.2442,6104,0.24416,0.999836,8.2e-05,0.999918,1,0
0,167,25000000,6104,0.24416,6103,0.24412,0.999836,8.2e-05,0.999918,1,0
0,168,25000000,24644,0.98576,24558,0.98232,0.99651,0.002805,0.997195,1,0
0,169,25000000,34191,1.36764,30701,1.22804,0.897926,0.063059,0.936941,2,1
0,170,25000000,32288,1.29152,27721,1.10884,0.858554,0.073766,0.926234,0,0
0,171,25000000,29677,1.18708,25269,1.01076,0.851467,0.076585,0.923415,0,0
0,172,25000000,39054,1.56216,34396,1.37584,0.880729,0.072698,0.927302,0,0
0,173,25000000,21599,0.86396,18338,0.73352,0.849021,0.05682,0.94318,3,0
0,174,25000000,36945,1.4778,34524,1.38096,0.93447,0.043137,0.956863,2,1
0,175,25000000,20856,0.83424,19225,0.769,0.921797,0.029037,0.970963,2,1
0,176,25000000,6104,0.24416,5649,0.22596,0.925459,0.017167,0.982833,1,0
0,177,25000000,6105,0.2442,6104,0.24416,0.999836,8.2e-05,0.999918,1,0
0,178,25000000,6104,0.24416,6103,0.24412,0.999836,8.2e-05,0.999918,1,0
0,179,25000000,6105,0.2442,6104,0.24416,0.999836,8.2e-05,0.999918,1,0
0,180,25000000,6104,0.24416,6103,0.24412,0.999836,8.2e-05,0.999918,1,0
0,181,25000000,6105,0.2442,6104,0.24416,0.999836,8.2e-05,0.999918,1,0
0,182,25000000,6104,0.24416,6103,0.24412,0.999836,8.2e-05,0.999918,1,0
0,183,25000000,6105,0.2442,6104,0.24416,0.999836,8.2e-05,0.999918,1,0
0,184,25000000,6104,0.24416,6103,0.24412,0.999836,8.2e-05,0.999918,1,0
0,185,25000000,8520,0.3408,8482,0.33928,0.99554,0.002605,0.997395,1,0
0,186,25000000,33364,1.33456,32040,1.2816,0.960317,0.032643,0.967357,2,1
0,187,25000000,33838,1.35352,29081,1.16324,0.859418,0.076179,0.923821,0,0
0,188,25000000,20361,0.81444,18827,0.75308,0.92466,0.029128,0.970872,2,1
0,189,25000000,35081,1.40324,31675,1.267,0.90291,0.065455,0.934545,2,1
0,190,25000000,31649,1.26596,29624,1.18496,0.936017,0.031296,0.968704,2,1
0,191,25000000,6646,0.26584,5773,0.23092,0.868643,0.023329,0.976671,3,0
0,192,25000000,6104,0.24416,6103,0.24412,0.999836,7.8e-05,0.999922,1,0
0,193,25000000,6105,0.2442,6104,0.24416,0.999836,8.2e-05,0.999918,1,0
0,194,25000000,6104,0.24416,6103,0.24412,0.999836,8.2e-05,0.999918,1,0
0,195,25000000,6105,0.2442,6104,0.24416,0.999836,8.2e-05,0.999918,1,0
0,196,25000000,6104,0.24416,6103,0.24412,0.999836,8.2e-05,0.999918,1,0
0,197,25000000,6105,0.2442,6104,0.24416,0.999836,8.2e-05,0.999918,1,0
0,198,25000000,6104,0.24416,6103,0.24412,0.999836,8.2e-05,0.999918,1,0
0,199,25000000,6105,0.2442,6104,0.24416,0.999836,8.2e-05,0.999918,1,0
0,200,25000000,14489,0.57956,14430,0.5772,0.995928,0.002873,0.997127,1,0
0,201,25000000,35187,1.40748,32759,1.31036,0.930997,0.051388,0.948612,2,1
0,202,25000000,31726,1.26904,29036,1.16144,0.915211,0.041885,0.958115,2,1
0,203,25000000,34293,1.37172,29790,1.1916,0.86869,0.0732,0.9268,0,0
0,204,25000000,9290,0.3716,6526,0.26104,0.702476,0.067714,0.932286,3,0
0,205,25000000,43737,1.74948,42210,1.6884,0.965087,0.02965,0.97035,2,1
0,206,25000000,33579,1.34316,30914,1.23656,0.920635,0.035699,0.964301,2,1
0,207,25000000,6013,0.24052,5038,0.20152,0.837851,0.025248,0.974752,3,0
0,208,25000000,6105,0.2442,6104,0.24416,0.999836,8.3e-05,0.999917,1,0
0,209,25000000,6104,0.24416,6103,0.24412,0.999836,8.2e-05,0.999918,1,0
0,210,25000000,6105,0.2442,6104,0.24416,0.999836,8.2e-05,0.999918,1,0
0,211,25000000,6104,0.24416,6103,0.24412,0.999836,8.2e-05,0.999918,1,0
0,212,25000000,6105,0.2442,6104,0.24416,0.999836,8.2e-05,0.999918,1,0
0,213,25000000,6104,0.24416,6103,0.24412,0.999836,8.2e-05,0.999918,1,0
0,214,25000000,6105,0.2442,6104,0.24416,0.999836,8.2e-05,0.999918,1,0
0,215,25000000,6104,0.24416,6103,0.24412,0.999836,8.2e-05,0.999918,1,0
0,216,25000000,7063,0.28252,7059,0.28236,0.999434,0.000304,0.999696,1,0
0,217,25000000,37569,1.50276,37151,1.48604,0.988874,0.009454,0.990546,2,1
0,218,25000000,36582,1.46328,33990,1.3596,0.929145,0.036222,0.963778,2,1
0,219,25000000,34226,1.36904,29315,1.1726,0.856513,0.074525,0.925475,0,0
0,220,25000000,17178,0.68712,13888,0.55552,0.808476,0.068379,0.931621,3,0
0,221,25000000,12161,0.48644,8447,0.33788,0.694597,0.144937,0.855063,0,0
0,222,25000000,47138,1.88552,44716,1.78864,0.948619,0.042583,0.957417,2,1
0,223,25000000,31417,1.25668,29580,1.1832,0.941528,0.023945,0.976055,2,1
0,224,25000000,6703,0.26812,5750,0.23,0.857825,0.025641,0.974359,3,0
0,225,25000000,6104,0.24416,6103,0.24412,0.999836,7.8e-05,0.999922,1,0
0,226,25000000,6105,0.2442,6104,0.24416,0.999836,8.2e-05,0.999918,1,0
0,227,25000000,6104,0.24416,6103,0.24412,0.999836,8.2e-05,0.999918,1,0
0,228,25000000,6105,0.2442,6104,0.24416,0.999836,8.2e-05,0.999918,1,0
0,229,25000000,6105,0.2442,6104,0.24416,0.999836,8.2e-05,0.999918,1,0
0,230,25000000,6104,0.24416,6103,0.24412,0.999836,8.2e-05,0.999918,1,0
0,231,25000000,6105,0.2442,6104,0.24416,0.999836,8.2e-05,0.999918,1,0
0,232,25000000,6104,0.24416,6103,0.24412,0.999836,8.2e-05,0.999918,1,0
0,233,25000000,11127,0.44508,11111,0.44444,0.998562,0.000929,0.999071,1,0
0,234,25000000,36589,1.46356,34691,1.38764,0.948126,0.041425,0.958575,2,1
0,235,25000000,38137,1.52548,33931,1.35724,0.889713,0.059643,0.940357,2,1
0,236,25000000,41419,1.65676,37238,1.48952,0.899056,0.055469,0.944531,2,1
0,237,25000000,36028,1.44112,27315,1.0926,0.75816,0.126764,0.873236,0,0
0,238,25000000,17628,0.70512,13866,0.55464,0.78659,0.0754,0.9246,3,0
0,239,25000000,43998,1.75992,39976,1.59904,0.908587,0.069822,0.930178,2,1
0,240,25000000,34005,1.3602,30857,1.23428,0.907425,0.042055,0.957945,2,1
0,241,25000000,23327,0.93308,21312,0.85248,0.913619,0.036426,0.963574,2,1
0,242,25000000,6105,0.2442,5781,0.23124,0.946929,0.011131,0.988869,1,0
0,243,25000000,6104,0.24416,6103,0.24412,0.999836,8.2e-05,0.999918,1,0
0,244,25000000,6105,0.2442,6104,0.24416,0.999836,8.2e-05,0.999918,1,0
0,245,25000000,6104,0.24416,6103,0.24412,0.999836,8.2e-05,0.999918,1,0
0,246,25000000,6105,0.2442,6104,0.24416,0.999836,8.2e-05,0.999918,1,0
0,247,25000000,6104,0.24416,6103,0.24412,0.999836,8.2e-05,0.999918,1,0
0,248,25000000,6105,0.2442,6104,0.24416,0.999836,8.2e-05,0.999918,1,0
0,249,25000000,6104,0.24416,6103,0.24412,0.999836,8.2e-05,0.999918,1,0
0,250,25000000,6105,0.2442,6104,0.24416,0.999836,8.2e-05,0.999918,1,0
0,251,25000000,5218,0.20872,5217,0.20868,0.999808,8.8e-05,0.999912,1,0
0,252,25000000,6544,0.26176,6425,0.257,0.981815,0.010221,0.989779,1,0
0,253,25000000,6104,0.24416,6103,0.24412,0.999836,7.9e-05,0.999921,1,0
0,254,25000000,6105,0.2442,6104,0.24416,0.999836,8.2e-05,0.999918,1,0
0,255,25000000,6105,0.2442,6104,0.24416,0.999836,8.2e-05,0.999918,1,0
0,256,25000000,6104,0.24416,6103,0.24412,0.999836,8.2e-05,0.999918,1,0
0,257,25000000,6105,0.2442,6104,0.24416,0.999836,8.2e-05,0.999918,1,0
0,258,25000000,6104,0.24416,6103,0.24412,0.999836,8.2e-05,0.999918,1,0
0,259,25000000,6105,0.2442,6104,0.24416,0.999836,8.2e-05,0.999918,1,0
0,260,25000000,6104,0.24416,6103,0.24412,0.999836,8.2e-05,0.999918,1,0
0,261,25000000,5490,0.2196,5489,0.21956,0.999818,8.6e-05,0.999914,1,0
0,262,25000000,22356,0.89424,22147,0.88588,0.990651,0.007562,0.992438,1,0
0,263,25000000,35946,1.43784,32477,1.29908,0.903494,0.063265,0.936735,2,1
0,264,25000000,35008,1.40032,32380,1.2952,0.924931,0.038463,0.961537,2,1
0,265,25000000,27502,1.10008,23766,0.95064,0.864155,0.063566,0.936434,0,0
0,266,25000000,36980,1.4792,35032,1.40128,0.947323,0.031151,0.968849,2,1
